mod_hex_id,courseID,module.type,desc,L2,L2label,L1,L1label,order,unq_stu,unq_stu.1,unq_stu.2,events,events.1,events.2,totalTime,totalTime.1,totalTime.2
14a71be1ff184dea97740de0a22fef7d,MITProfessionalX+SysEngxB1+3T2016,html+block,,bc954c1de7f04eea9665df94d4a19ff1,Project (1.5 hrs),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),474,1414,1342,72,3425,3269,156,17386.96667,16187.3,1199.666667
b49197b682be4eeb8ac6b52a435b8b75,MITProfessionalX+SysEngxB1+3T2016,html+block,,bc954c1de7f04eea9665df94d4a19ff1,Project (1.5 hrs),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),475,0,0,0,0,0,0,0,0,0
7705d83b1e71406781088d3a8894e685,MITProfessionalX+SysEngxB1+3T2016,html+block,,bc954c1de7f04eea9665df94d4a19ff1,Project (1.5 hrs),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),477,704,670,34,1223,1163,60,10412.58333,9981.65,430.9333333
1dc7cc7c49e3494788049d2338a4892d,MITProfessionalX+SysEngxB1+3T2016,openassessment+block,Project Assessment: Week 3,bc954c1de7f04eea9665df94d4a19ff1,Project (1.5 hrs),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),478,1330,1297,33,18125,17812,313,80296.10634,79455.33333,840.7730096
ae2bedb9622941f4bdf0f1f29e9982cc,MITProfessionalX+SysEngxB1+3T2016,html+block,,85f8a064f43c45fc9a416c3e4e817175,Key Takeaways (2 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),481,1325,1271,54,4640,4482,158,4993.416667,4642.133333,351.2833333
db463d17eaa2479283c7be65e328600a,MITProfessionalX+SysEngxB1+3T2016,html+block,,85f8a064f43c45fc9a416c3e4e817175,Key Takeaways (2 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),482,0,0,0,0,0,0,0,0,0
a0d0d3dd670f4fdaa2b5f133c1a84a14,MITProfessionalX+SysEngxB1+3T2016,html+block,,3abc57d455a842a9925a139c02801d6e,Key Ideas (1 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),486,1348,1296,52,4199,4074,125,789.8166667,780.25,9.566666667
df4a8a301e2f4e629b582fa59496f8f7,MITProfessionalX+SysEngxB1+3T2016,video+block,Key Ideas,3abc57d455a842a9925a139c02801d6e,Key Ideas (1 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),487,1205,1167,38,6071,5912,159,5596.45,5460.35,136.1
3eae09e016ff48e4b02832cff8f36c89,MITProfessionalX+SysEngxB1+3T2016,html+block,,5a4543196a9a4c7bae6034b638064230,Design Structure Matrix Modeling (50 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),490,1360,1307,53,8680,8378,302,6864.116667,6326.666667,537.45
75268fbb4a4b489b902e33f7267528d0,MITProfessionalX+SysEngxB1+3T2016,video+block,Design Structure Matrix,5a4543196a9a4c7bae6034b638064230,Design Structure Matrix Modeling (50 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),491,1264,1226,38,16914,16545,369,35899.66667,34955.3,944.3666667
5d9778b8e6214e309d2f0636e0c8f4ba,MITProfessionalX+SysEngxB1+3T2016,html+block,,5a4543196a9a4c7bae6034b638064230,Design Structure Matrix Modeling (50 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),492,0,0,0,0,0,0,0,0,0
8825c3a133f34ae1a1ea019f3ac00b24,MITProfessionalX+SysEngxB1+3T2016,html+block,,5a4543196a9a4c7bae6034b638064230,Design Structure Matrix Modeling (50 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),493,0,0,0,0,0,0,0,0,0
7c0f976ef4154154aaf26d22e1f3b6c5,MITProfessionalX+SysEngxB1+3T2016,html+block,,5a4543196a9a4c7bae6034b638064230,Design Structure Matrix Modeling (50 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),494,0,0,0,0,0,0,0,0,0
97992856c7194a6d8929111f68a85c50,MITProfessionalX+SysEngxB1+3T2016,html+block,,5a4543196a9a4c7bae6034b638064230,Design Structure Matrix Modeling (50 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),495,0,0,0,0,0,0,0,0,0
a588752885ca46f7964b7ab44b0b0b52,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #1,5a4543196a9a4c7bae6034b638064230,Design Structure Matrix Modeling (50 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),496,1242,1211,31,1842,1792,50,713.3,701.6666667,11.63333333
092c9d8de1774c43b34dafe4a4383245,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #2,5a4543196a9a4c7bae6034b638064230,Design Structure Matrix Modeling (50 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),497,1238,1207,31,1791,1740,51,782.0166667,767.4166667,14.6
6a9cbc5057014f9eae37f63b4c116628,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #3,5a4543196a9a4c7bae6034b638064230,Design Structure Matrix Modeling (50 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),498,1239,1208,31,2056,1999,57,633.75,619.45,14.3
a9416a22cdd74ea7bbef6be175111364,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #4,5a4543196a9a4c7bae6034b638064230,Design Structure Matrix Modeling (50 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),499,1234,1204,30,2433,2372,61,438.6666667,429.15,9.516666667
577cb991df984227891fc13f22c283a1,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #5,5a4543196a9a4c7bae6034b638064230,Design Structure Matrix Modeling (50 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),500,1241,1210,31,2289,2234,55,718.45,705.45,13
79d4500abe7e4319b5fdd832778b84d4,MITProfessionalX+SysEngxB1+3T2016,html+block,,5a4543196a9a4c7bae6034b638064230,Design Structure Matrix Modeling (50 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),502,1299,1260,39,2467,2384,83,1522.283333,1367.15,155.1333333
d02af84a02014786913297c4e8076b34,MITProfessionalX+SysEngxB1+3T2016,video+block,System Architecture DSM,5a4543196a9a4c7bae6034b638064230,Design Structure Matrix Modeling (50 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),503,1220,1188,32,10308,10091,217,13487.83333,13125.9,361.9333333
f4fc8daaa51a45d58800f9b222cc6128,MITProfessionalX+SysEngxB1+3T2016,html+block,,5a4543196a9a4c7bae6034b638064230,Design Structure Matrix Modeling (50 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),504,0,0,0,0,0,0,0,0,0
ab36398b71614ee9a1df5e8e4ef3e064,MITProfessionalX+SysEngxB1+3T2016,html+block,,5a4543196a9a4c7bae6034b638064230,Design Structure Matrix Modeling (50 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),505,0,0,0,0,0,0,0,0,0
402e6029bda54d83b9f5e17cc40fb732,MITProfessionalX+SysEngxB1+3T2016,html+block,Discussion Prompt,5a4543196a9a4c7bae6034b638064230,Design Structure Matrix Modeling (50 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),506,0,0,0,0,0,0,0,0,0
02f8eecabb244704b280de5a9e29007f,MITProfessionalX+SysEngxB1+3T2016,html+block,,5a4543196a9a4c7bae6034b638064230,Design Structure Matrix Modeling (50 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),507,0,0,0,0,0,0,0,0,0
87062705eda14211be227dce58d9848c,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #1,5a4543196a9a4c7bae6034b638064230,Design Structure Matrix Modeling (50 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),508,1227,1198,29,3464,3377,87,1354.15,1326.566667,27.58333333
dc65f87a48964206b7fb38adf9f917cc,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #2,5a4543196a9a4c7bae6034b638064230,Design Structure Matrix Modeling (50 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),509,1228,1199,29,2519,2459,60,660.9,640.0833334,20.81666667
5aa97c9f2817435c99a285e4968566ad,MITProfessionalX+SysEngxB1+3T2016,html+block,,5a4543196a9a4c7bae6034b638064230,Design Structure Matrix Modeling (50 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),511,1287,1249,38,2643,2565,78,22878.73333,22325.65,553.0833333
43f16b6681b949759ad3d1b7eca153a8,MITProfessionalX+SysEngxB1+3T2016,video+block,DSM Example: Climate Control System,5a4543196a9a4c7bae6034b638064230,Design Structure Matrix Modeling (50 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),512,1193,1166,27,14782,14515,267,30117.85,29647.21667,470.6333333
31a6cb387202483da665d16c4b2cc864,MITProfessionalX+SysEngxB1+3T2016,html+block,,5a4543196a9a4c7bae6034b638064230,Design Structure Matrix Modeling (50 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),513,0,0,0,0,0,0,0,0,0
ebc93ccf0c144a49aa2abf0280688bdd,MITProfessionalX+SysEngxB1+3T2016,html+block,,5a4543196a9a4c7bae6034b638064230,Design Structure Matrix Modeling (50 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),514,0,0,0,0,0,0,0,0,0
2b7eef69be464378aedfed59065fd95b,MITProfessionalX+SysEngxB1+3T2016,html+block,,5a4543196a9a4c7bae6034b638064230,Design Structure Matrix Modeling (50 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),516,637,619,18,1075,1038,37,256.4333333,253.6333333,2.8
e306ba6a9f5e49b1a42c5cece223b474,MITProfessionalX+SysEngxB1+3T2016,html+block,Create a DSM from an OPM,5a4543196a9a4c7bae6034b638064230,Design Structure Matrix Modeling (50 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),517,0,0,0,0,0,0,0,0,0
c671de26c3cc4cb18ba6d1d8b2d39bb1,MITProfessionalX+SysEngxB1+3T2016,problem+block,Solution,5a4543196a9a4c7bae6034b638064230,Design Structure Matrix Modeling (50 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),518,1220,1189,31,2751,2687,64,4026.75,3925.366666,101.3833333
942b568213554bb992a7b1ebeb5c0f6f,MITProfessionalX+SysEngxB1+3T2016,html+block,Raw HTML,5a4543196a9a4c7bae6034b638064230,Design Structure Matrix Modeling (50 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),519,0,0,0,0,0,0,0,0,0
95e0d66d647f4c879f29945642914111,MITProfessionalX+SysEngxB1+3T2016,html+block,Discussion Prompt,5a4543196a9a4c7bae6034b638064230,Design Structure Matrix Modeling (50 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),520,0,0,0,0,0,0,0,0,0
35633f3ff4b04a14a67a5b2bb80db044,MITProfessionalX+SysEngxB1+3T2016,html+block,,3b7a6f9578e548cc99fc266175701e85,Architecting Process Flow (40 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),523,1307,1262,45,7786,7562,224,3332.370181,3110.986848,221.3833333
3b9f1a2edc314a2dac303a07026d8d66,MITProfessionalX+SysEngxB1+3T2016,video+block,Process Architecture DSMs,3b7a6f9578e548cc99fc266175701e85,Architecting Process Flow (40 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),524,1171,1138,33,27151,26459,692,44100.22374,43113.79041,986.4333333
192998c1a250417c8b16f089947eb97b,MITProfessionalX+SysEngxB1+3T2016,html+block,,3b7a6f9578e548cc99fc266175701e85,Architecting Process Flow (40 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),525,0,0,0,0,0,0,0,0,0
af6cf264209b4bc18c06c3beebdf6c62,MITProfessionalX+SysEngxB1+3T2016,html+block,,3b7a6f9578e548cc99fc266175701e85,Architecting Process Flow (40 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),526,0,0,0,0,0,0,0,0,0
6c02cf67ba5f4195bb6b4b641d5ff2e0,MITProfessionalX+SysEngxB1+3T2016,html+block,Question Diagram,3b7a6f9578e548cc99fc266175701e85,Architecting Process Flow (40 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),527,0,0,0,0,0,0,0,0,0
bc5e4adec116475ea8353846f521da3e,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #1,3b7a6f9578e548cc99fc266175701e85,Architecting Process Flow (40 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),528,1193,1164,29,2379,2318,61,1308.25,1291.783334,16.46666667
6ce8c751851e40949d94afc3efd9259a,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #2,3b7a6f9578e548cc99fc266175701e85,Architecting Process Flow (40 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),529,1183,1155,28,2152,2095,57,997.8833333,977.35,20.53333333
805ca265e57c4f57b731b07c86f9bbdd,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #3,3b7a6f9578e548cc99fc266175701e85,Architecting Process Flow (40 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),530,1170,1142,28,1909,1861,48,662.7666667,638.6666666,24.1
dbf170f0a7e940a69763d25c9716ad83,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #4,3b7a6f9578e548cc99fc266175701e85,Architecting Process Flow (40 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),531,1187,1159,28,2169,2118,51,780.9833333,737.0833334,43.9
cd0acecdfb574bc98e73f8cb786ea9ef,MITProfessionalX+SysEngxB1+3T2016,html+block,,3b7a6f9578e548cc99fc266175701e85,Architecting Process Flow (40 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),533,1225,1189,36,2646,2580,66,1234.033333,1110.75,123.2833333
7586beefe9ea4ef1a1cc44fcdb21acee,MITProfessionalX+SysEngxB1+3T2016,video+block,Video,3b7a6f9578e548cc99fc266175701e85,Architecting Process Flow (40 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),534,1128,1102,26,8173,7994,179,14207.98333,13908.75,299.2333333
12fd9e779c9b437881425be2b8d31c3a,MITProfessionalX+SysEngxB1+3T2016,html+block,,3b7a6f9578e548cc99fc266175701e85,Architecting Process Flow (40 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),535,0,0,0,0,0,0,0,0,0
7462e25894094000b8cd77bac6ec7ede,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #1,3b7a6f9578e548cc99fc266175701e85,Architecting Process Flow (40 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),536,1149,1120,29,3020,2944,76,905.8333333,875.05,30.78333333
feaa61fa9416427a804956c58dd8830e,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #2,3b7a6f9578e548cc99fc266175701e85,Architecting Process Flow (40 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),537,1151,1122,29,3520,3422,98,1039.716667,970.2166667,69.5
e07538fd1fc84cce8ba0132fa5312061,MITProfessionalX+SysEngxB1+3T2016,video+block,Video,3b7a6f9578e548cc99fc266175701e85,Architecting Process Flow (40 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),539,1215,1181,34,9054,8868,186,21637.96667,21039.31666,598.65
8cd37296cce2405587237fabacc1f368,MITProfessionalX+SysEngxB1+3T2016,html+block,,3b7a6f9578e548cc99fc266175701e85,Architecting Process Flow (40 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),541,466,455,11,764,746,18,171.25,170.8666667,0.383333333
2d7c4c42b6ef44c2bb325215ba81713f,MITProfessionalX+SysEngxB1+3T2016,html+block,,3b7a6f9578e548cc99fc266175701e85,Architecting Process Flow (40 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),542,0,0,0,0,0,0,0,0,0
75ae441bf0974354916cc1eef855ed13,MITProfessionalX+SysEngxB1+3T2016,problem+block,Solution,3b7a6f9578e548cc99fc266175701e85,Architecting Process Flow (40 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),543,1126,1102,24,2487,2416,71,2314.716667,2168.766667,145.95
2227b4bb52d84995a14500d721c38f98,MITProfessionalX+SysEngxB1+3T2016,html+block,,1367597a71e54bd78f1d8772fad3550d,"Modularization, Two Down, One Up (30 min)",16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),546,1270,1229,41,6580,6409,171,6325.183333,6132.4,192.7833333
9b4609400a1b47e983015a13cb374c19,MITProfessionalX+SysEngxB1+3T2016,video+block,"Decomposition and Two Down, One Up",1367597a71e54bd78f1d8772fad3550d,"Modularization, Two Down, One Up (30 min)",16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),547,1143,1113,30,13352,13025,327,22311.55,21749.4,562.15
4f40b7f3b80e4038b243cdded72346f0,MITProfessionalX+SysEngxB1+3T2016,html+block,,1367597a71e54bd78f1d8772fad3550d,"Modularization, Two Down, One Up (30 min)",16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),548,0,0,0,0,0,0,0,0,0
973aea5858174400b4d6f5e612f81090,MITProfessionalX+SysEngxB1+3T2016,html+block,,1367597a71e54bd78f1d8772fad3550d,"Modularization, Two Down, One Up (30 min)",16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),549,0,0,0,0,0,0,0,0,0
789fa4bc90594136ab07f32008be6eb9,MITProfessionalX+SysEngxB1+3T2016,html+block,,1367597a71e54bd78f1d8772fad3550d,"Modularization, Two Down, One Up (30 min)",16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),550,0,0,0,0,0,0,0,0,0
5a89096b040a4abea31a7c4684271399,MITProfessionalX+SysEngxB1+3T2016,html+block,,1367597a71e54bd78f1d8772fad3550d,"Modularization, Two Down, One Up (30 min)",16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),552,1180,1149,31,2147,2097,50,20024.4,19700.86666,323.5333333
33e79dd2aedc420185e3bde0dfa75329,MITProfessionalX+SysEngxB1+3T2016,video+block,Case Study: Saturn V Launch Vehicle,1367597a71e54bd78f1d8772fad3550d,"Modularization, Two Down, One Up (30 min)",16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),553,1085,1063,22,7478,7350,128,14075.63333,13751.28333,324.35
db8d4522e7524c3cbc84fc02d2ecd1d3,MITProfessionalX+SysEngxB1+3T2016,html+block,,1367597a71e54bd78f1d8772fad3550d,"Modularization, Two Down, One Up (30 min)",16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),554,0,0,0,0,0,0,0,0,0
b60e463ec36f4e16b268d109bd355e57,MITProfessionalX+SysEngxB1+3T2016,html+block,,1367597a71e54bd78f1d8772fad3550d,"Modularization, Two Down, One Up (30 min)",16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),555,0,0,0,0,0,0,0,0,0
41c991f47d744fcc927fae580f856885,MITProfessionalX+SysEngxB1+3T2016,html+block,Discussion Prompt,1367597a71e54bd78f1d8772fad3550d,"Modularization, Two Down, One Up (30 min)",16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),556,0,0,0,0,0,0,0,0,0
6201a286e76d4f72a7cbea4e91176488,MITProfessionalX+SysEngxB1+3T2016,html+block,,1367597a71e54bd78f1d8772fad3550d,"Modularization, Two Down, One Up (30 min)",16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),558,374,363,11,535,519,16,317.0833333,289.9666667,27.11666667
3660184eff884c5399fe7e84cf963428,MITProfessionalX+SysEngxB1+3T2016,html+block,,1367597a71e54bd78f1d8772fad3550d,"Modularization, Two Down, One Up (30 min)",16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),559,0,0,0,0,0,0,0,0,0
56b9885798184d408d55dc8aac328c05,MITProfessionalX+SysEngxB1+3T2016,problem+block,Solution,1367597a71e54bd78f1d8772fad3550d,"Modularization, Two Down, One Up (30 min)",16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),560,1069,1052,17,2297,2260,37,3269.35,3257.233333,12.11666667
7e837bc00a2e41cdab2ac32f398c1556,MITProfessionalX+SysEngxB1+3T2016,html+block,,10160ccc165748739a42602a1622fe36,Change Management (40 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),563,1280,1238,42,6148,5970,178,2493.833333,2358.766666,135.0666667
15c58923bbb14e04b9a3d3a8b711db27,MITProfessionalX+SysEngxB1+3T2016,html+block,,10160ccc165748739a42602a1622fe36,Change Management (40 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),564,0,0,0,0,0,0,0,0,0
9dc95884e474485f95f01ea4a1c0fb36,MITProfessionalX+SysEngxB1+3T2016,video+block,,10160ccc165748739a42602a1622fe36,Change Management (40 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),565,1120,1096,24,9382,9171,211,16133.13333,15766.96667,366.1666667
b957bb0e14d94f9b94b6bedba357c9b0,MITProfessionalX+SysEngxB1+3T2016,html+block,,10160ccc165748739a42602a1622fe36,Change Management (40 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),566,0,0,0,0,0,0,0,0,0
2163933ebda04b1295225a7536e7be23,MITProfessionalX+SysEngxB1+3T2016,html+block,,10160ccc165748739a42602a1622fe36,Change Management (40 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),567,0,0,0,0,0,0,0,0,0
306925ec36b64822aed4e594067f0c60,MITProfessionalX+SysEngxB1+3T2016,html+block,Discussion Prompt,10160ccc165748739a42602a1622fe36,Change Management (40 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),568,0,0,0,0,0,0,0,0,0
af8f2d777be04812b5dd68556bad3c01,MITProfessionalX+SysEngxB1+3T2016,html+block,,10160ccc165748739a42602a1622fe36,Change Management (40 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),569,0,0,0,0,0,0,0,0,0
9c28c81a505a4dfcb609db2fe14e14bc,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #1,10160ccc165748739a42602a1622fe36,Change Management (40 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),570,1117,1099,18,2052,2014,38,625.8833333,622.5833334,3.3
c5dd24cb7eb24baca89bbbedef759e2e,MITProfessionalX+SysEngxB1+3T2016,html+block,,10160ccc165748739a42602a1622fe36,Change Management (40 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),572,1191,1161,30,2225,2179,46,5782.15,5743.833333,38.31666667
e39d042e35a6452795c63e5dced073a6,MITProfessionalX+SysEngxB1+3T2016,video+block,Case Study: Off-Shore Oil and Gas,10160ccc165748739a42602a1622fe36,Change Management (40 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),573,1069,1047,22,7974,7821,153,12320.05,11997.85,322.2
deaf49d8e80b4feab6d487e5c0786c6c,MITProfessionalX+SysEngxB1+3T2016,html+block,,10160ccc165748739a42602a1622fe36,Change Management (40 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),575,388,380,8,581,565,16,268.0833333,265.85,2.233333333
e3e41aaa1e9741a3a9bacbe0975eaeb8,MITProfessionalX+SysEngxB1+3T2016,html+block,Question Diagram,10160ccc165748739a42602a1622fe36,Change Management (40 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),576,0,0,0,0,0,0,0,0,0
04ae7e382c3d40e8be2e82e2bd179dcf,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #1,10160ccc165748739a42602a1622fe36,Change Management (40 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),577,1124,1104,20,1875,1834,41,1012.7,969.3,43.4
fc5a6d5101224dbc964184ff76fa9994,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #2,10160ccc165748739a42602a1622fe36,Change Management (40 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),578,1108,1088,20,2304,2255,49,1361.916667,1341.633334,20.28333333
fdb93f37ce644b72b427dc2e034ea6f1,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #3,10160ccc165748739a42602a1622fe36,Change Management (40 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),579,1103,1083,20,2369,2315,54,3481.050502,3434.533333,46.51716891
bbf760e4a35b45ff8e77d56973ef1b24,MITProfessionalX+SysEngxB1+3T2016,html+block,Question Table,10160ccc165748739a42602a1622fe36,Change Management (40 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),580,0,0,0,0,0,0,0,0,0
4bba49528bb943399c17015df1859552,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #4,10160ccc165748739a42602a1622fe36,Change Management (40 min),16ff74448fa34af2a1c080c99d4e844c,Week 4: Modeling with DSMs and Modularization (4-5 hours),581,1094,1075,19,3045,2989,56,3496.633333,3431.166667,65.46666667
